"","Lipid","sig_FDR","diffexpressed","FC","p_val","log_p","delabel","label","log_FC","q_val","my_color"
"591","7.915_1468.1211",FALSE,"NO",1.418105866,0.104348715,0.981512894675627,NA,NA,0.503965238255909,0.225258879772475,"no"
"592","8.694_850.5682",FALSE,"NO",7.56012e-07,0.104681775,0.980128922006843,NA,NA,-20.3350875300256,0.225727330792683,"no"
"593","5.667_468.3216",FALSE,"NO",0.911588304,0.106612036,0.972193762726786,NA,NA,-0.133545680452478,0.229127524883978,"no"
"594","7.343_1147.4262",FALSE,"NO",5.58012e-07,0.107110954,0.97016611256227,NA,NA,-20.7732005167909,0.229749168522602,"no"
"595","8.302_1175.4462",FALSE,"NO",1.113306364,0.10713753,0.97005837028102,NA,NA,0.154850653779319,0.229749168522602,"no"
"596","8.794_1228.3144",FALSE,"NO",2.745645794,0.107378685,0.969081918874742,NA,NA,1.45714552053232,0.229805280528053,"no"
"597","7.716_784.6441",FALSE,"NO",1.332498087,0.109092719,0.962204233863004,NA,NA,0.414133461781754,0.232404532809419,"no"
"598","8.314_793.0226",FALSE,"NO",6.20417e-07,0.109405899,0.960959260872053,NA,NA,-20.6202584461166,0.232816710672866,"no"
"599","7.309_750.4633",FALSE,"NO",1.303802853,0.109972494,0.95871592573093,NA,NA,0.38272573728231,0.233527262813522,"no"
"600","6.801_937.5043",FALSE,"NO",0.741150341,0.109997894,0.958615629686634,NA,NA,-0.43216187460301,0.233527262813522,"no"
"601","7.458_1169.8216",FALSE,"NO",1.433797805,0.110597065,0.956256398087536,NA,NA,0.519841588690389,0.234326025517429,"no"
"602","8.394_889.5356",FALSE,"NO",1.212549979,0.110998325,0.954683574805647,NA,NA,0.278044213666301,0.234910708983696,"no"
"603","10.978_818.6186",FALSE,"NO",0.893445058,0.111114577,0.954228962702831,NA,NA,-0.162549080772309,0.234910708983696,"no"
"604","6.828_777.222",FALSE,"NO",0.92878266,0.111606834,0.952309211512966,NA,NA,-0.106587056970629,0.235695214039088,"no"
"605","7.366_926.4276",FALSE,"NO",0.901552706,0.112222242,0.949921059117662,NA,NA,-0.149516258845808,0.236737809859002,"no"
"606","7.075_1031.5081",FALSE,"NO",1.222148227,0.112633491,0.948332455010033,NA,NA,0.289419271563543,0.237347930655471,"no"
"607","8.51_662.4884",FALSE,"NO",0.626588629,0.113407987,0.945356358248417,NA,NA,-0.674409506209616,0.238721357916667,"no"
"608","7.062_783.9576",FALSE,"NO",1.359371485,0.113818157,0.943788450982222,NA,NA,0.442939765399349,0.238811090171674,"no"
"609","6.926_684.6168",FALSE,"NO",0.896204986,0.114139213,0.94256512627572,NA,NA,-0.158099341999417,0.238811090171674,"no"
"610","7.189_1345.8163",FALSE,"NO",0.751786368,0.114265714,0.942084062293483,NA,NA,-0.411605339385528,0.238811090171674,"no"
"611","8.38_817.354",FALSE,"NO",8.61411e-07,0.114300599,0.941951493649224,NA,NA,-20.1467949176644,0.238811090171674,"no"
"612","7.65_626.5278",FALSE,"NO",1.055770662,0.114322701,0.941867523409367,NA,NA,0.0782964817338106,0.238811090171674,"no"
"613","7.893_754.2878",FALSE,"NO",1.24579e-06,0.114385304,0.941629769264036,NA,NA,-19.6145076723044,0.238811090171674,"no"
"614","10.239_1002.5763",FALSE,"NO",0.877726148,0.114432872,0.941449202137998,NA,NA,-0.188157208144384,0.238811090171674,"no"
"615","5.615_776.2393",FALSE,"NO",1.98917e-07,0.1145591,0.940970406930154,NA,NA,-22.2613300860407,0.238818273847803,"no"
"616","7.804_1444.054",FALSE,"NO",1.267638237,0.115272771,0.938273266868342,NA,NA,0.342143082897065,0.239703216242004,"no"
"617","6.801_802.0322",FALSE,"NO",0.645460399,0.115423396,0.937706151978807,NA,NA,-0.631599510460855,0.239703216242004,"no"
"618","8.398_1263.3304",FALSE,"NO",6.17533e-07,0.115599803,0.937042906020038,NA,NA,-20.6269804300822,0.239703216242004,"no"
"619","8.305_903.498",FALSE,"NO",1.071381953,0.115833692,0.936165101044928,NA,NA,0.0994728997545773,0.239717998687566,"no"
"620","6.369_849.244",FALSE,"NO",1.310336671,0.115879128,0.935994781557792,NA,NA,0.389937537853124,0.239717998687566,"no"
"621","6.839_779.6069",FALSE,"NO",9.78441e-08,0.115976677,0.935629338950781,NA,NA,-23.2849399001464,0.239717998687566,"no"
"622","7.499_1037.465",FALSE,"NO",4.85456e-07,0.116560057,0.933450248860069,NA,NA,-20.9741561233733,0.240158168289195,"no"
"623","8.57_787.6628",FALSE,"NO",1.174791552,0.116712984,0.932880827194677,NA,NA,0.232404796301851,0.240218787174603,"no"
"624","8.541_1073.5087",FALSE,"NO",1.176168199,0.116870642,0.932294570263934,NA,NA,0.234094388840483,0.240289004957717,"no"
"625","8.938_690.5204",FALSE,"NO",1.2368865,0.117293767,0.93072506571421,NA,NA,0.306713120848001,0.240522592036649,"no"
"626","8.468_863.5686",FALSE,"NO",1.115720631,0.117553285,0.929765230108255,NA,NA,0.157975831175645,0.240522592036649,"no"
"627","8.075_871.5496",FALSE,"NO",2.24198e-08,0.117559316,0.929742949464769,NA,NA,-25.4106513507279,0.240522592036649,"no"
"628","7.786_859.4723",FALSE,"NO",1.082484892,0.117564162,0.929725047457896,NA,NA,0.114346889719871,0.240522592036649,"no"
"629","8.303_1101.4431",FALSE,"NO",0.796331735,0.117950371,0.928300688750413,NA,NA,-0.328558542586042,0.240522592036649,"no"
"630","8.089_842.5784",FALSE,"NO",1.06035186,0.11795244,0.928293070737899,NA,NA,0.0845430784149512,0.240522592036649,"no"
"631","7.373_801.4687",FALSE,"NO",0.922403362,0.118050203,0.927933261768617,NA,NA,-0.116530323515318,0.240522592036649,"no"
"632","6.941_624.5118",FALSE,"NO",1.124117298,0.118097211,0.927760358623677,NA,NA,0.168792583969467,0.240522592036649,"no"
"633","5.643_777.2233",FALSE,"NO",3.19874256,0.118783427,0.925244149123658,NA,NA,1.67750488668408,0.24112086713243,"no"
"634","8.407_771.071",FALSE,"NO",1.414813844,0.118886844,0.924866201683446,NA,NA,0.500612241038965,0.24112086713243,"no"
"635","8.57_786.195",FALSE,"NO",1.280232125,0.119305308,0.923340233749371,NA,NA,0.356405415869556,0.241520152598753,"no"
"636","8.194_834.3328",FALSE,"NO",2.72185e-06,0.11945624,0.922791159210167,NA,NA,-18.4869810066039,0.241520152598753,"no"
"637","7.277_791.5824",FALSE,"NO",1.218446876,0.119706755,0.921881341853814,NA,NA,0.285043351264693,0.241708317686722,"no"
"638","8.086_852.57",FALSE,"NO",2.968713581,0.11979785,0.92155097611628,NA,NA,1.56983791002932,0.241708317686722,"no"
"639","7.635_776.5355",FALSE,"NO",1.23923e-08,0.120091161,0.920488956545403,NA,NA,-26.2659807838361,0.242049023984456,"no"
"640","7.089_806.1613",FALSE,"NO",5.29054e-08,0.120302839,0.919724123720124,NA,NA,-24.1720097748386,0.242224660305383,"no"
"641","7.866_963.4415",FALSE,"NO",1.1675824,0.121136753,0.91672407152695,NA,NA,0.223524369101078,0.2429174819207,"no"
"642","9.916_616.5044",FALSE,"NO",1.259083597,0.121152999,0.916665830944298,NA,NA,0.332374074139895,0.2429174819207,"no"
"643","10.893_198.1505",FALSE,"NO",0.72067843,0.12122389,0.916411783859845,NA,NA,-0.47257242894717,0.2429174819207,"no"
"644","7.455_766.0118",FALSE,"NO",0.772519851,0.121271401,0.91624160517053,NA,NA,-0.37235608928615,0.2429174819207,"no"
"645","7.739_833.5939",FALSE,"NO",0.134864637,0.121992151,0.913668111022357,NA,NA,-2.89041598761595,0.243377325127291,"no"
"646","8.556_1200.8739",FALSE,"NO",1.226845806,0.122022313,0.913560746975037,NA,NA,0.29495393775552,0.243377325127291,"no"
"647","6.37_854.2419",FALSE,"NO",1.135000432,0.122025406,0.913549738694868,NA,NA,0.182692846629969,0.243377325127291,"no"
"648","7.658_1171.3328",FALSE,"NO",1.098051947,0.122163802,0.9130574595639,NA,NA,0.134946307445599,0.243377325127291,"no"
"649","10.648_890.6461",FALSE,"NO",1.039798293,0.122212227,0.912885341941338,NA,NA,0.056303691912511,0.243377325127291,"no"
"650","5.879_466.3262",FALSE,"NO",2.241562831,0.122255548,0.912731423319978,NA,NA,1.1645049386934,0.243377325127291,"no"
"651","7.123_600.5121",FALSE,"NO",0.815889187,0.12255285,0.91167658465767,NA,NA,-0.29355487433483,0.243377325127291,"no"
"652","10.847_623.5655",FALSE,"NO",0.761152493,0.122593182,0.911533682363398,NA,NA,-0.393742575645568,0.243377325127291,"no"
"653","7.736_787.5914",FALSE,"NO",1.17549e-06,0.122627596,0.91141178559331,NA,NA,-19.6983063034185,0.243377325127291,"no"
"654","10.567_671.5617",FALSE,"NO",1.29367447,0.122773009,0.910897100057891,NA,NA,0.371474634641073,0.243377325127291,"no"
"655","10.124_815.6407",FALSE,"NO",1.126903232,0.122877395,0.910528004255251,NA,NA,0.17236363555662,0.243377325127291,"no"
"656","7.5_767.2238",FALSE,"NO",2.10941e-06,0.123269774,0.909143400243362,NA,NA,-18.8547290344209,0.243668020304569,"no"
"657","9.933_563.6375",FALSE,"NO",0.666807216,0.123347371,0.908870102537119,NA,NA,-0.58465837803891,0.243668020304569,"no"
"658","7.712_941.5367",FALSE,"NO",6.54481e-07,0.124201226,0.905874117183538,NA,NA,-20.5431453537884,0.244607954444444,"no"
"659","10.253_1428.238",FALSE,"NO",1.494135371,0.124375018,0.905266843393554,NA,NA,0.579310864474481,0.244607954444444,"no"
"660","7.445_781.9777",FALSE,"NO",7.07328e-08,0.124410973,0.905141313349497,NA,NA,-23.7530453867232,0.244607954444444,"no"
"661","6.462_735.4843",FALSE,"NO",1.084606345,0.12450482,0.904813835243884,NA,NA,0.117171515326776,0.244607954444444,"no"
"662","7.293_609.5694",FALSE,"NO",0.949113884,0.124906089,0.903416389851298,NA,NA,-0.0753468885424677,0.245148681236125,"no"
"663","7.605_780.0455",FALSE,"NO",4.1481e-08,0.125105731,0.902722795145376,NA,NA,-24.5229740848694,0.245292990720766,"no"
"664","7.895_600.5121",FALSE,"NO",1.108084285,0.125264479,0.9021720635735,NA,NA,0.148067622295787,0.245356910025176,"no"
"665","9.695_775.6099",FALSE,"NO",0.660774146,0.125956373,0.899779853662398,NA,NA,-0.59777085511439,0.246463929059356,"no"
"666","7.708_1186.8092",FALSE,"NO",1.230045249,0.126372624,0.898346996729445,NA,NA,0.298711388171972,0.246781881204819,"no"
"667","8.604_1180.3219",FALSE,"NO",1.126018437,0.126958732,0.896337423746537,NA,NA,0.171230449754472,0.247677767041123,"no"
"668","7.746_845.5339",FALSE,"NO",1.60666e-07,0.12742244,0.894754082911253,NA,NA,-22.5694320047764,0.248323866236236,"no"
"669","6.914_1075.4947",FALSE,"NO",1.142043444,0.127545266,0.894335656130878,NA,NA,0.191617532707075,0.248323866236236,"no"
"670","5.191_866.5098",FALSE,"NO",0.732036406,0.127882596,0.893188556189593,NA,NA,-0.450012695763847,0.24873164922,"no"
"671","7.674_785.646",FALSE,"NO",1.481552835,0.128089646,0.892485974601943,NA,NA,0.567110076473551,0.248865260677291,"no"
"672","8.325_585.5151",FALSE,"NO",1.324065565,0.128254935,0.891925915089177,NA,NA,0.404974563201293,0.248865260677291,"no"
"673","8.089_1241.8666",FALSE,"NO",1.245958281,0.128386383,0.891481036248201,NA,NA,0.317255762742294,0.248865260677291,"no"
"674","9.168_691.6116",FALSE,"NO",1.310017425,0.128463096,0.891221615565624,NA,NA,0.38958600168173,0.248865260677291,"no"
"675","8.613_1193.3258",FALSE,"NO",2.08428e-07,0.128781552,0.890146345349078,NA,NA,-22.1939475634297,0.249233948895522,"no"
"676","9.372_758.6917",FALSE,"NO",1.132141185,0.12931681,0.888345017148053,NA,NA,0.179053882373252,0.249834074132805,"no"
"677","8.163_1362.8484",FALSE,"NO",0.949912629,0.129423076,0.887988282508316,NA,NA,-0.0741332714491828,0.249834074132805,"no"
"678","6.483_937.5053",FALSE,"NO",5.04253e-07,0.129542008,0.887589375333995,NA,NA,-20.9193489021859,0.249834074132805,"no"
"679","8.485_700.4023",FALSE,"NO",0.885916502,0.12960544,0.887376769203093,NA,NA,-0.174757364309269,0.249834074132805,"no"
"680","10.898_226.172",FALSE,"NO",0.722339819,0.130036198,0.885935736897833,NA,NA,-0.469250393717169,0.250193387794263,"no"
"681","7.345_831.5783",FALSE,"NO",2.2143392,0.130049108,0.88589262226093,NA,NA,1.14687623597442,0.250193387794263,"no"
"682","7.377_910.5573",FALSE,"NO",1.162686344,0.130199783,0.885389739592567,NA,NA,0.217461955807955,0.250235748947628,"no"
"683","10.138_1038.6222",FALSE,"NO",1.186797757,0.131064135,0.882516134416245,NA,NA,0.247074105297826,0.251561082034483,"no"
"684","7.451_865.5155",FALSE,"NO",0.885893183,0.131277377,0.881810109330089,NA,NA,-0.174795339274578,0.251561082034483,"no"
"685","8.084_861.5471",FALSE,"NO",1.077463545,0.13142708,0.881315140994916,NA,NA,0.107639057864321,0.251600069488189,"no"
"686","8.211_700.4603",FALSE,"NO",0.93031952,0.132007061,0.87940283795081,NA,NA,-0.104201797215183,0.252461881656834,"no"
"687","8.789_810.5524",FALSE,"NO",1.227692339,0.132443273,0.877970095299345,NA,NA,0.29594906509706,0.253047314327112,"no"
"688","6.944_664.6485",FALSE,"NO",1.106731285,0.132651413,0.877288119561527,NA,NA,0.146304977442125,0.253196269170756,"no"
"689","8.425_730.6579",FALSE,"NO",1.073867923,0.132786159,0.876847191407729,NA,NA,0.102816564505552,0.253204979661765,"no"
"690","9.912_1006.7812",FALSE,"NO",1.142102356,0.133077429,0.875895598109037,NA,NA,0.191691951818384,0.253429316917808,"no"
"691","7.903_847.4654",FALSE,"NO",1.122564565,0.133164402,0.875611856856385,NA,NA,0.166798424856438,0.253429316917808,"no"
"692","8.097_923.5627",FALSE,"NO",8.78995e-09,0.133567023,0.874300753664098,NA,NA,-26.7614978950974,0.253947076964809,"no"
"693","5.619_780.1804",FALSE,"NO",1.170644233,0.134590649,0.87098511268837,NA,NA,0.227302697298675,0.255162768031189,"no"
"694","7.166_1093.4811",FALSE,"NO",1.066232428,0.134599804,0.870955572517543,NA,NA,0.0925219654627629,0.255162768031189,"no"
"695","8.157_813.5517",FALSE,"NO",1.140776373,0.134911665,0.869950497873612,NA,NA,0.190016007065619,0.255504565165531,"no"
"696","8.46_1212.8685",FALSE,"NO",2.304627313,0.135128348,0.86925353263225,NA,NA,1.20453346772245,0.255665989163424,"no"
"697","7.7_784.5458",FALSE,"NO",0.81801811,0.135360158,0.868509147371777,NA,NA,-0.289795311722814,0.25585569223518,"no"
"698","7.11_851.4697",FALSE,"NO",1.314699633,0.135827378,0.867012682810071,NA,NA,0.394733227289789,0.256240785848691,"no"
"699","7.866_715.5157",FALSE,"NO",1.253087081,0.136405875,0.865166924216679,NA,NA,0.325486675602706,0.256732898400966,"no"
"700","5.166_749.5926",FALSE,"NO",1.619495883,0.136505089,0.864851157535896,NA,NA,0.695544800591863,0.256732898400966,"no"
"701","8.942_654.4627",FALSE,"NO",0.729607799,0.136550648,0.864706234578393,NA,NA,-0.454806943895552,0.256732898400966,"no"
"702","8.092_825.07",FALSE,"NO",1.080527544,0.136616221,0.864497732041368,NA,NA,0.11173584876912,0.256732898400966,"no"
"703","8.856_799.6093",FALSE,"NO",1.157609682,0.137086705,0.8630046620968,NA,NA,0.211148893425755,0.257368379560811,"no"
"704","9.845_889.6618",FALSE,"NO",3.58197e-07,0.138121486,0.859738757877402,NA,NA,-21.4127434098113,0.259061032082932,"no"
"705","9.85_1075.2943",FALSE,"NO",1.126839306,0.138286105,0.859221455646225,NA,NA,0.172281793268379,0.259119917365125,"no"
"706","7.111_761.4977",FALSE,"NO",2.35834e-07,0.13847703,0.858622259607268,NA,NA,-22.0157249387041,0.259227933926853,"no"
"707","7.42_817.0534",FALSE,"NO",6.24025e-08,0.140155958,0.853388435745116,NA,NA,-23.9338209308871,0.262061107084534,"no"
"708","10.237_787.3749",FALSE,"NO",4.36928e-07,0.140259955,0.853066304773147,NA,NA,-21.1261011021081,0.262061107084534,"no"
"709","10.984_816.6035",FALSE,"NO",0.886880792,0.140456694,0.852457558007546,NA,NA,-0.173187893797453,0.262070308863854,"no"
"710","8.312_650.5277",FALSE,"NO",1.346029709,0.140534361,0.85221747669688,NA,NA,0.428710252856076,0.262070308863854,"no"
"711","7.158_1332.3088",FALSE,"NO",0.824609936,0.14101473,0.850735519801412,NA,NA,-0.278216250043188,0.262714223994253,"no"
"712","8.828_774.5979",FALSE,"NO",4.83637e-07,0.141225269,0.850087589364838,NA,NA,-20.9795720439533,0.262854687277512,"no"
"713","7.378_777.5321",FALSE,"NO",0.803513325,0.141482632,0.849296869606197,NA,NA,-0.315606145968923,0.263081949560229,"no"
"714","8.083_834.4112",FALSE,"NO",2.35176e-07,0.141742033,0.848501342462397,NA,NA,-22.0197558253284,0.2633125636915,"no"
"715","9.323_661.5646",FALSE,"NO",1.145233087,0.141959893,0.847834336666845,NA,NA,0.19564125704374,0.263465641111641,"no"
"716","8.346_1347.3442",FALSE,"NO",9.10011e-07,0.142310711,0.846762411559178,NA,NA,-20.0676126798348,0.263676895242626,"no"
"717","7.447_782.4965",FALSE,"NO",0.371978116,0.14248042,0.84624481334118,NA,NA,-1.42671034685236,0.263676895242626,"no"
"718","8.761_909.2303",FALSE,"NO",1.069791422,0.143014599,0.844619627279542,NA,NA,0.0973295407581187,0.264413873626426,"no"
"719","10.893_141.0704",FALSE,"NO",0.761354758,0.143530054,0.843057151754075,NA,NA,-0.393359251738283,0.264863334943074,"no"
"720","7.847_791.582",FALSE,"NO",1.291001928,0.143858136,0.842065571243343,NA,NA,0.368491155187289,0.26516181871807,"no"
"721","7.883_899.5634",FALSE,"NO",0.73564621,0.144100793,0.841333629216708,NA,NA,-0.442915988650377,0.26516181871807,"no"
"722","8.12_900.5715",FALSE,"NO",1.165565946,0.144513706,0.840090961503359,NA,NA,0.221030632330937,0.265419412813975,"no"
"723","7.515_731.6058",FALSE,"NO",1.243249273,0.145534502,0.837034035874394,NA,NA,0.314115587513406,0.266288434985889,"no"
"724","5.207_369.3975",FALSE,"NO",0.358733676,0.146103235,0.835340167863822,NA,NA,-1.47901491073574,0.267077812100564,"no"
"725","10.887_270.2257",FALSE,"NO",1.092884767,0.146360785,0.834575269858742,NA,NA,0.128141292279924,0.267297396079812,"no"
"726","7.003_737.4997",FALSE,"NO",0.791147673,0.14651523,0.834117228817211,NA,NA,-0.337981086383729,0.267328444981238,"no"
"727","6.998_737.5586",FALSE,"NO",0.858561039,0.147474989,0.831281627552369,NA,NA,-0.220007389277063,0.268827416686973,"no"
"728","8.536_1187.8659",FALSE,"NO",1.405738387,0.147779206,0.830386671183296,NA,NA,0.491328128623897,0.269129733773408,"no"
"729","7.577_851.6049",FALSE,"NO",1.42139394,0.147974834,0.82981213855276,NA,NA,0.5073064536095,0.269233912188962,"no"
"730","8.556_1200.3719",FALSE,"NO",1.260941391,0.148674701,0.827762926238341,NA,NA,0.334501220250834,0.27025447985514,"no"
"731","7.848_336.2663",FALSE,"NO",1.329264132,0.148917064,0.827055534776828,NA,NA,0.410627804436883,0.270346815396455,"no"
"732","5.56_801.5309",FALSE,"NO",0.771711199,0.149003489,0.826803562220565,NA,NA,-0.373867052735361,0.270346815396455,"no"
"733","7.367_751.5176",FALSE,"NO",0.832666242,0.149355379,0.825779131761218,NA,NA,-0.264189759561495,0.270732723350419,"no"
"734","7.432_782.1936",FALSE,"NO",0.767152097,0.150140134,0.823503200861836,NA,NA,-0.382415457401738,0.271255191341351,"no"
"735","7.26_467.3285",FALSE,"NO",1.140633224,0.150353421,0.822886685923822,NA,NA,0.18983496079234,0.271255191341351,"no"
"736","9.68_802.6275",FALSE,"NO",0.21913594,0.150626231,0.82209939077435,NA,NA,-2.19010197793669,0.271255191341351,"no"
"737","8.441_811.2758",FALSE,"NO",3.629320967,0.150688093,0.821921063204254,NA,NA,1.85969965037548,0.271255191341351,"no"
"738","7.419_790.446",FALSE,"NO",9.13636e-07,0.150750809,0.821740348552367,NA,NA,-20.061877165877,0.271255191341351,"no"
"739","7.163_1167.48",FALSE,"NO",0.895574922,0.150759312,0.821715853149239,NA,NA,-0.159113964656642,0.271255191341351,"no"
"740","9.532_690.52",FALSE,"NO",1.143443639,0.151418468,0.819821152171797,NA,NA,0.193385256226964,0.27218939025878,"no"
"741","6.002_877.562",FALSE,"NO",0.779979037,0.151684261,0.819059479961209,NA,NA,-0.358492744787543,0.272415408721145,"no"
"742","8.384_761.0262",FALSE,"NO",1.2326e-06,0.152446305,0.816883097619087,NA,NA,-19.629863873105,0.2732793209447,"no"
"743","9.354_568.4259",FALSE,"NO",1.118706276,0.152742201,0.816040955547827,NA,NA,0.161831296561759,0.273471442394301,"no"
"744","9.261_666.5205",FALSE,"NO",3.696748103,0.152865357,0.815690925107096,NA,NA,1.88625674140618,0.273471442394301,"no"
"745","6.553_935.5056",FALSE,"NO",1.29642e-06,0.152975285,0.815378729019942,NA,NA,-19.5570353867845,0.273471442394301,"no"
"746","9.309_799.1016",FALSE,"NO",1.458542037,0.153481051,0.813945235523124,NA,NA,0.544526967105114,0.274086359376147,"no"
"747","8.255_769.5989",FALSE,"NO",1.086758777,0.153601096,0.813605685443478,NA,NA,0.120031747314402,0.274086359376147,"no"
"748","7.448_1223.8184",FALSE,"NO",5.52085e-07,0.153848934,0.812905508578184,NA,NA,-20.7886062601829,0.274276972163153,"no"
"749","7.748_849.4854",FALSE,"NO",1.213346439,0.15422953,0.811832464882911,NA,NA,0.278991532706822,0.274629764065336,"no"
"750","5.992_893.5938",FALSE,"NO",1.223121787,0.154955707,0.809792424116754,NA,NA,0.290568061063419,0.274629764065336,"no"
"751","8.643_976.4392",FALSE,"NO",0.826474093,0.154973854,0.809741566483512,NA,NA,-0.274958497978628,0.274629764065336,"no"
"752","10.896_120.0947",FALSE,"NO",0.737434994,0.155054523,0.809515560705007,NA,NA,-0.439412215650673,0.274629764065336,"no"
"753","8.442_761.1913",FALSE,"NO",1.01168e-06,0.155457963,0.808387027249698,NA,NA,-19.914815539587,0.274629764065336,"no"
"754","8.93_581.5764",FALSE,"NO",0.157888382,0.155555237,0.808115363135054,NA,NA,-2.66302307851914,0.274629764065336,"no"
